 3.550e+00 -7.800e+00 -1.515e+01 -2.980e+00 
 3.550e+00 -7.600e+00 -1.495e+01 -3.074e+00 
 3.550e+00 -7.400e+00 -1.475e+01 -3.169e+00 
 3.550e+00 -7.200e+00 -1.455e+01 -3.263e+00 
 3.550e+00 -7.000e+00 -1.435e+01 -3.357e+00 
 3.550e+00 -6.800e+00 -1.415e+01 -3.450e+00 
 3.550e+00 -6.600e+00 -1.395e+01 -3.542e+00 
 3.550e+00 -6.400e+00 -1.375e+01 -3.632e+00 
 3.550e+00 -6.200e+00 -1.355e+01 -3.720e+00 
 3.550e+00 -6.000e+00 -1.335e+01 -3.805e+00 
